quote_date,currency,usd_per_unit
2022-12-22,CAD,0.77458682
2022-12-22,CHF,1.07268599
2022-12-22,EUR,1.10175325
2022-12-22,GBP,1.17596349
2022-12-22,INR,0.01232466
2022-12-22,JPY,0.00761275
2022-12-22,MXN,0.05474669
2022-12-22,NOK,0.09667719
2022-12-22,SEK,0.09579015
2022-12-22,SGD,0.74721750
2022-12-22,TVR,0.00042221
2022-12-22,USD,1.00000000
2022-12-22,ZAR,0.05110448
2022-12-23,AUD,0.66929481
2022-12-23,BRL,0.19526051
2022-12-23,CAD,0.77327002
2022-12-23,CHF,1.07375868
2022-12-23,EUR,1.09977009
2022-12-23,GBP,1.17784503
2022-12-23,INR,0.01231357
2022-12-23,JPY,0.00759676
2022-12-23,MXN,0.05464267
2022-12-23,NOK,0.09659018
2022-12-23,SEK,0.09572310
2022-12-23,SGD,0.74602195
2022-12-23,TVR,0.00042191
2022-12-23,USD,1.00000000
2022-12-23,ZAR,0.05102271
2022-12-28,AUD,0.66962946
2022-12-28,BRL,0.19512383
2022-12-28,CAD,0.77350200
2022-12-28,CHF,1.07204067
2022-12-28,EUR,1.09779050
2022-12-28,GBP,1.17843395
2022-12-28,INR,0.01232711
2022-12-28,JPY,0.00761499
2022-12-28,MXN,0.05466453
2022-12-28,NOK,0.09641632
2022-12-28,SEK,0.09551251
2022-12-28,SGD,0.74438070
2022-12-28,TVR,0.00042102
2022-12-28,USD,1.00000000
2022-12-28,ZAR,0.05108904
2022-12-29,AUD,0.67090176
2022-12-29,BRL,0.19541652
2022-12-29,CAD,0.77504900
2022-12-29,CHF,1.06968218
2022-12-29,EUR,1.09899807
2022-12-29,GBP,1.17984807
2022-12-29,INR,0.01233451
2022-12-29,JPY,0.00763174
2022-12-29,MXN,0.05464813
2022-12-29,NOK,0.09621385
2022-12-29,SEK,0.09565578
2022-12-29,SGD,0.74549727
2022-12-29,TVR,0.00042060
2022-12-29,USD,1.00000000
2022-12-29,ZAR,0.05116056
2023-01-03,AUD,0.66996250
2023-01-03,BRL,0.19506477
2023-01-03,CAD,0.77380892
2023-01-03,CHF,1.06722191
2023-01-03,EUR,1.09636047
2023-01-03,GBP,1.17890419
2023-01-03,INR,0.01232834
2023-01-03,JPY,0.00764090
2023-01-03,MXN,0.05453337
2023-01-03,NOK,0.09638703
2023-01-03,SEK,0.09543577
2023-01-03,SGD,0.74385718
2023-01-03,TVR,0.00042144
2023-01-03,USD,1.00000000
2023-01-03,ZAR,0.05124753
2023-01-04,AUD,0.67016349
2023-01-04,BRL,0.19465513
2023-01-04,CAD,0.77187440
2023-01-04,CHF,1.06871602
2023-01-04,EUR,1.09668938
2023-01-04,GBP,1.18031888
2023-01-04,INR,0.01235670
2023-01-04,JPY,0.00765847
2023-01-04,MXN,0.05448974
2023-01-04,NOK,0.09646414
2023-01-04,SEK,0.09558847
2023-01-04,SGD,0.74422911
2023-01-04,TVR,0.00042207
2023-01-04,USD,1.00000000
2023-01-04,ZAR,0.05120653
2023-01-05,AUD,0.67090067
2023-01-05,BRL,0.19444101
2023-01-05,CAD,0.77133409
2023-01-05,CHF,1.07063971
2023-01-05,EUR,1.09888276
2023-01-05,GBP,1.17772218
2023-01-05,INR,0.01237153
2023-01-05,JPY,0.00764239
2023-01-05,MXN,0.05438076
2023-01-05,NOK,0.09652202
2023-01-05,SEK,0.09535906
2023-01-05,SGD,0.74586641
2023-01-05,TVR,0.00042161
2023-01-05,USD,1.00000000
2023-01-05,ZAR,0.05113996
2023-01-06,AUD,0.66989432
2023-01-06,BRL,0.19471323
2023-01-06,CAD,0.77164262
2023-01-06,CHF,1.07299512
2023-01-06,EUR,1.10162997
2023-01-06,GBP,1.17501342
2023-01-06,INR,0.01235545
2023-01-06,JPY,0.00764163
2023-01-06,MXN,0.05428287
2023-01-06,NOK,0.09645445
2023-01-06,SEK,0.09545442
2023-01-06,SGD,0.74638852
2023-01-06,TVR,0.00042212
2023-01-06,USD,1.00000000
2023-01-06,ZAR,0.05122690
2023-01-09,AUD,0.67049722
2023-01-09,BRL,0.19506371
2023-01-09,CAD,0.77110247
2023-01-09,CHF,1.07299512
2023-01-09,EUR,1.10162997
2023-01-09,GBP,1.17536592
2023-01-09,INR,0.01235174
2023-01-09,JPY,0.00765615
2023-01-09,MXN,0.05438058
2023-01-09,NOK,0.09664736
2023-01-09,SEK,0.09531124
2023-01-09,SGD,0.74646316
2023-01-09,TVR,0.00042119
2023-01-09,USD,1.00000000
2023-01-09,ZAR,0.05134472
2023-01-10,AUD,0.67089952
2023-01-10,BRL,0.19500519
2023-01-10,CAD,0.77303023
2023-01-10,CHF,1.07481921
2023-01-10,EUR,1.10129948
2023-01-10,GBP,1.17712897
2023-01-10,INR,0.01236286
2023-01-10,JPY,0.00767299
2023-01-10,MXN,0.05437514
2023-01-10,NOK,0.09649272
2023-01-10,SEK,0.09540655
2023-01-10,SGD,0.74594064
2023-01-10,TVR,0.00042153
2023-01-10,USD,1.00000000
2023-01-10,ZAR,0.05139606
2023-01-11,AUD,0.67237550
2023-01-11,BRL,0.19514169
2023-01-11,CAD,0.77287562
2023-01-11,CHF,1.07686137
2023-01-11,EUR,1.10085896
2023-01-11,GBP,1.17606955
2023-01-11,INR,0.01236904
2023-01-11,JPY,0.00767146
2023-01-11,MXN,0.05438602
2023-01-11,NOK,0.09638658
2023-01-11,SEK,0.09523482
2023-01-11,SGD,0.74512011
2023-01-11,TVR,0.00042111
2023-01-11,USD,1.00000000
2023-01-11,ZAR,0.05127271
2023-01-12,AUD,0.67096351
2023-01-12,BRL,0.19514169
2023-01-12,CAD,0.77442137
2023-01-12,CHF,1.07632294
2023-01-12,EUR,1.10184973
2023-01-12,GBP,1.17465827
2023-01-12,INR,0.01234183
2023-01-12,JPY,0.00767453
2023-01-12,MXN,0.05440234
2023-01-12,NOK,0.09614561
2023-01-12,SEK,0.09536815
2023-01-12,SGD,0.74504560
2023-01-12,TVR,0.00042153
2023-01-12,USD,1.00000000
2023-01-12,ZAR,0.05123682
2023-01-13,AUD,0.66942029
2023-01-13,BRL,0.19488801
2023-01-13,CAD,0.77418904
2023-01-13,CHF,1.07696873
2023-01-13,EUR,1.10240065
2023-01-13,GBP,1.17418841
2023-01-13,INR,0.01232085
2023-01-13,JPY,0.00766302
2023-01-13,MXN,0.05435882
2023-01-13,NOK,0.09596293
2023-01-13,SEK,0.09551120
2023-01-13,SGD,0.74526911
2023-01-13,TVR,0.00042250
2023-01-13,USD,1.00000000
2023-01-13,ZAR,0.05113947
2023-01-16,AUD,0.66921946
2023-01-16,BRL,0.19469312
2023-01-16,CAD,0.77326001
2023-01-16,CHF,1.07556867
2023-01-16,EUR,1.10184945
2023-01-16,GBP,1.17688904
2023-01-16,INR,0.01229744
2023-01-16,JPY,0.00767835
2023-01-16,MXN,0.05442405
2023-01-16,NOK,0.09603970
2023-01-16,SEK,0.09569267
2023-01-16,SGD,0.74482195
2023-01-16,TVR,0.00042149
2023-01-16,USD,1.00000000
2023-01-16,ZAR,0.05105253
2023-01-17,AUD,0.66888485
2023-01-17,BRL,0.19492675
2023-01-17,CAD,0.77387862
2023-01-17,CHF,1.07664424
2023-01-17,EUR,1.10162908
2023-01-17,GBP,1.17912513
2023-01-17,INR,0.01232818
2023-01-17,JPY,0.00768603
2023-01-17,MXN,0.05456011
2023-01-17,NOK,0.09619336
2023-01-17,SEK,0.09563525
2023-01-17,SGD,0.74333231
2023-01-17,TVR,0.00042246
2023-01-17,USD,1.00000000
2023-01-17,ZAR,0.05118016
2023-01-18,AUD,0.66875107
2023-01-18,BRL,0.19531660
2023-01-18,CAD,0.77542638
2023-01-18,CHF,1.07847454
2023-01-18,EUR,1.10019696
2023-01-18,GBP,1.18018634
2023-01-18,INR,0.01230599
2023-01-18,JPY,0.00769756
2023-01-18,MXN,0.05463104
2023-01-18,NOK,0.09610679
2023-01-18,SEK,0.09546311
2023-01-18,SGD,0.74489331
2023-01-18,TVR,0.00042225
2023-01-18,USD,1.00000000
2023-01-18,ZAR,0.05119040
2023-01-19,AUD,0.66801544
2023-01-19,BRL,0.19576583
2023-01-19,CAD,0.77449587
2023-01-19,CHF,1.08073934
2023-01-19,EUR,1.09975688
2023-01-19,GBP,1.18160256
2023-01-19,INR,0.01231953
2023-01-19,JPY,0.00768447
2023-01-19,MXN,0.05472391
2023-01-19,NOK,0.09632784
2023-01-19,SEK,0.09550130
2023-01-19,SGD,0.74541474
2023-01-19,TVR,0.00042238
2023-01-19,USD,1.00000000
2023-01-19,ZAR,0.05125695
2023-01-20,AUD,0.66808224
2023-01-20,BRL,0.19572668
2023-01-20,CAD,0.77472822
2023-01-20,CHF,1.08225238
2023-01-20,EUR,1.09887707
2023-01-20,GBP,1.17912119
2023-01-20,INR,0.01233431
2023-01-20,JPY,0.00769446
2023-01-20,MXN,0.05469108
2023-01-20,NOK,0.09623151
2023-01-20,SEK,0.09536760
2023-01-20,SGD,0.74630924
2023-01-20,TVR,0.00042339
2023-01-20,USD,1.00000000
2023-01-20,ZAR,0.05114418
2023-01-23,AUD,0.66928479
2023-01-23,BRL,0.19592241
2023-01-23,CAD,0.77418591
2023-01-23,CHF,1.08073723
2023-01-23,EUR,1.09854741
2023-01-23,GBP,1.17794207
2023-01-23,INR,0.01235898
2023-01-23,JPY,0.00770677
2023-01-23,MXN,0.05482234
2023-01-23,NOK,0.09627963
2023-01-23,SEK,0.09513872
2023-01-23,SGD,0.74466736
2023-01-23,TVR,0.00042331
2023-01-23,USD,1.00000000
2023-01-23,ZAR,0.05104189
2023-01-24,AUD,0.67008793
2023-01-24,BRL,0.19584404
2023-01-24,CAD,0.77356656
2023-01-24,CHF,1.07911612
2023-01-24,EUR,1.09821785
2023-01-24,GBP,1.17782428
2023-01-24,INR,0.01235280
2023-01-24,JPY,0.00771987
2023-01-24,MXN,0.05495940
2023-01-24,NOK,0.09623149
2023-01-24,SEK,0.09529094
2023-01-24,SGD,0.74429503
2023-01-24,TVR,0.00042437
2023-01-24,USD,1.00000000
2023-01-24,ZAR,0.05111845
2023-01-25,AUD,0.67035597
2023-01-25,BRL,0.19545235
2023-01-25,CAD,0.77418541
2023-01-25,CHF,1.08159809
2023-01-25,EUR,1.09547231
2023-01-25,GBP,1.17959102
2023-01-25,INR,0.01234786
2023-01-25,JPY,0.00771910
2023-01-25,MXN,0.05487146
2023-01-25,NOK,0.09628923
2023-01-25,SEK,0.09540529
2023-01-25,SGD,0.74444389
2023-01-25,TVR,0.00042386
2023-01-25,USD,1.00000000
2023-01-25,ZAR,0.05103155
2023-01-26,AUD,0.67002079
2023-01-26,BRL,0.19539371
2023-01-26,CAD,0.77480476
2023-01-26,CHF,1.07900225
2023-01-26,EUR,1.09317182
2023-01-26,GBP,1.17699592
2023-01-26,INR,0.01233675
2023-01-26,JPY,0.00770829
2023-01-26,MXN,0.05493182
2023-01-26,NOK,0.09629886
2023-01-26,SEK,0.09535759
2023-01-26,SGD,0.74310389
2023-01-26,TVR,0.00042445
2023-01-26,USD,1.00000000
2023-01-26,ZAR,0.05100603
2023-01-27,AUD,0.66868075
2023-01-27,BRL,0.19533509
2023-01-27,CAD,0.77666429
2023-01-27,CHF,1.08083655
2023-01-27,EUR,1.09196933
2023-01-27,GBP,1.17993841
2023-01-27,INR,0.01231948
2023-01-27,JPY,0.00771677
2023-01-27,MXN,0.05503619
2023-01-27,NOK,0.09623145
2023-01-27,SEK,0.09512873
2023-01-27,SGD,0.74139475
2023-01-27,TVR,0.00042458
2023-01-27,USD,1.00000000
2023-01-27,ZAR,0.05089382
2023-01-30,AUD,0.66794520
2023-01-30,BRL,0.19523742
2023-01-30,CAD,0.77604296
2023-01-30,CHF,1.07921530
2023-01-30,EUR,1.09360728
2023-01-30,GBP,1.18147233
2023-01-30,INR,0.01230346
2023-01-30,JPY,0.00771214
2023-01-30,MXN,0.05509673
2023-01-30,NOK,0.09607748
2023-01-30,SEK,0.09510019
2023-01-30,SGD,0.74109819
2023-01-30,TVR,0.00042365
2023-01-30,USD,1.00000000
2023-01-30,ZAR,0.05083784
2023-01-31,AUD,0.66874673
2023-01-31,BRL,0.19533504
2023-01-31,CAD,0.77720702
2023-01-31,CHF,1.08094204
2023-01-31,EUR,1.09448217
2023-01-31,GBP,1.18111789
2023-01-31,INR,0.01232315
2023-01-31,JPY,0.00771600
2023-01-31,MXN,0.05506918
2023-01-31,NOK,0.09625042
2023-01-31,SEK,0.09514774
2023-01-31,SGD,0.74124641
2023-01-31,TVR,0.00042263
2023-01-31,USD,1.00000000
2023-01-31,ZAR,0.05090393
2023-02-01,AUD,0.66787736
2023-02-01,BRL,0.19529597
2023-02-01,CAD,0.77573033
2023-02-01,CHF,1.08191489
2023-02-01,EUR,1.09415383
2023-02-01,GBP,1.18312579
2023-02-01,INR,0.01229727
2023-02-01,JPY,0.00771677
2023-02-01,MXN,0.05517381
2023-02-01,NOK,0.09614454
2023-02-01,SEK,0.09522386
2023-02-01,SGD,0.74057929
2023-02-01,TVR,0.00042242
2023-02-01,USD,1.00000000
2023-02-01,ZAR,0.05079194
2023-02-02,AUD,0.66801094
2023-02-02,BRL,0.19515926
2023-02-02,CAD,0.77394615
2023-02-02,CHF,1.08321319
2023-02-02,EUR,1.09316909
2023-02-02,GBP,1.18075954
2023-02-02,INR,0.01228251
2023-02-02,JPY,0.00772372
2023-02-02,MXN,0.05506346
2023-02-02,NOK,0.09601955
2023-02-02,SEK,0.09536670
2023-02-02,SGD,0.74191233
2023-02-02,TVR,0.00042141
2023-02-02,USD,1.00000000
2023-02-02,ZAR,0.05069036
2023-02-03,AUD,0.66761013
2023-02-03,BRL,0.19554958
2023-02-03,CAD,0.77348178
2023-02-03,CHF,1.08104676
2023-02-03,EUR,1.09557406
2023-02-03,GBP,1.17839802
2023-02-03,INR,0.01228865
2023-02-03,JPY,0.00772913
2023-02-03,MXN,0.05512403
2023-02-03,NOK,0.09613477
2023-02-03,SEK,0.09513782
2023-02-03,SGD,0.74042851
2023-02-03,TVR,0.00042196
2023-02-03,USD,1.00000000
2023-02-03,ZAR,0.05063967
2023-02-06,AUD,0.66927916
2023-02-06,BRL,0.19553003
2023-02-06,CAD,0.77533814
2023-02-06,CHF,1.08007382
2023-02-06,EUR,1.09699831
2023-02-06,GBP,1.17957642
2023-02-06,INR,0.01228988
2023-02-06,JPY,0.00771908
2023-02-06,MXN,0.05523979
2023-02-06,NOK,0.09626936
2023-02-06,SEK,0.09518539
2023-02-06,SGD,0.73924382
2023-02-06,TVR,0.00042289
2023-02-06,USD,1.00000000
2023-02-06,ZAR,0.05072069
2023-02-07,AUD,0.67068465
2023-02-07,BRL,0.19570601
2023-02-07,CAD,0.77502800
2023-02-07,CHF,1.07758965
2023-02-07,EUR,1.09809531
2023-02-07,GBP,1.18063804
2023-02-07,INR,0.01231692
2023-02-07,JPY,0.00770441
2023-02-07,MXN,0.05514036
2023-02-07,NOK,0.09641376
2023-02-07,SEK,0.09509972
2023-02-07,SGD,0.74101801
2023-02-07,TVR,0.00042352
2023-02-07,USD,1.00000000
2023-02-07,ZAR,0.05083735
2023-02-08,AUD,0.67122120
2023-02-08,BRL,0.19594086
2023-02-08,CAD,0.77688807
2023-02-08,CHF,1.07726637
2023-02-08,EUR,1.09611874
2023-02-08,GBP,1.18111030
2023-02-08,INR,0.01229598
2023-02-08,JPY,0.00769979
2023-02-08,MXN,0.05514587
2023-02-08,NOK,0.09634627
2023-02-08,SEK,0.09509021
2023-02-08,SGD,0.74131442
2023-02-08,TVR,0.00042250
2023-02-08,USD,1.00000000
2023-02-08,ZAR,0.05090344
2023-02-09,AUD,0.67014725
2023-02-09,BRL,0.19643071
2023-02-09,CAD,0.77828647
2023-02-09,CHF,1.07511184
2023-02-09,EUR,1.09392650
2023-02-09,GBP,1.17910241
2023-02-09,INR,0.01232303
2023-02-09,JPY,0.00770749
2023-02-09,MXN,0.05522859
2023-02-09,NOK,0.09625956
2023-02-09,SEK,0.09531843
2023-02-09,SGD,0.74124029
2023-02-09,TVR,0.00042267
2023-02-09,USD,1.00000000
2023-02-09,ZAR,0.05082199
2023-02-10,AUD,0.66987919
2023-02-10,BRL,0.19635214
2023-02-10,CAD,0.77696338
2023-02-10,CHF,1.07640197
2023-02-10,EUR,1.09217622
2023-02-10,GBP,1.17922032
2023-02-10,INR,0.01234891
2023-02-10,JPY,0.00769439
2023-02-10,MXN,0.05530591
2023-02-10,NOK,0.09614405
2023-02-10,SEK,0.09540422
2023-02-10,SGD,0.74205565
2023-02-10,TVR,0.00042199
2023-02-10,USD,1.00000000
2023-02-10,ZAR,0.05086265
2023-02-13,AUD,0.66974521
2023-02-13,BRL,0.19666630
2023-02-13,CAD,0.77673029
2023-02-13,CHF,1.07769365
2023-02-13,EUR,1.09446979
2023-02-13,GBP,1.17756941
2023-02-13,INR,0.01236743
2023-02-13,JPY,0.00771209
2023-02-13,MXN,0.05536122
2023-02-13,NOK,0.09595176
2023-02-13,SEK,0.09517525
2023-02-13,SGD,0.74235247
2023-02-13,TVR,0.00042267
2023-02-13,USD,1.00000000
2023-02-13,ZAR,0.05089825
2023-02-14,AUD,0.66867362
2023-02-14,BRL,0.19652863
2023-02-14,CAD,0.77758469
2023-02-14,CHF,1.07974127
2023-02-14,EUR,1.09698707
2023-02-14,GBP,1.17592081
2023-02-14,INR,0.01235506
2023-02-14,JPY,0.00769821
2023-02-14,MXN,0.05525050
2023-02-14,NOK,0.09619164
2023-02-14,SEK,0.09507056
2023-02-14,SGD,0.74175859
2023-02-14,TVR,0.00042368
2023-02-14,USD,1.00000000
2023-02-14,ZAR,0.05090843
2023-02-15,AUD,0.66907482
2023-02-15,BRL,0.19672516
2023-02-15,CAD,0.77828452
2023-02-15,CHF,1.07974127
2023-02-15,EUR,1.09578038
2023-02-15,GBP,1.17427452
2023-02-15,INR,0.01232788
2023-02-15,JPY,0.00769436
2023-02-15,MXN,0.05538310
2023-02-15,NOK,0.09604735
2023-02-15,SEK,0.09515612
2023-02-15,SGD,0.74346463
2023-02-15,TVR,0.00042271
2023-02-15,USD,1.00000000
2023-02-15,ZAR,0.05085752
2023-02-16,AUD,0.67054678
2023-02-16,BRL,0.19668581
2023-02-16,CAD,0.77633881
2023-02-16,CHF,1.08200873
2023-02-16,EUR,1.09545165
2023-02-16,GBP,1.17474423
2023-02-16,INR,0.01232911
2023-02-16,JPY,0.00768744
2023-02-16,MXN,0.05543848
2023-02-16,NOK,0.09600893
2023-02-16,SEK,0.09511806
2023-02-16,SGD,0.74220074
2023-02-16,TVR,0.00042372
2023-02-16,USD,1.00000000
2023-02-16,ZAR,0.05078632
2023-02-17,AUD,0.67128438
2023-02-17,BRL,0.19629244
2023-02-17,CAD,0.77494140
2023-02-17,CHF,1.08254973
2023-02-17,EUR,1.09315120
2023-02-17,GBP,1.17274716
2023-02-17,INR,0.01233897
2023-02-17,JPY,0.00768975
2023-02-17,MXN,0.05543294
2023-02-17,NOK,0.09620095
2023-02-17,SEK,0.09498489
2023-02-17,SGD,0.74338826
2023-02-17,TVR,0.00042287
2023-02-17,USD,1.00000000
2023-02-17,ZAR,0.05076093
2023-02-20,AUD,0.67188854
2023-02-20,BRL,0.19641022
2023-02-20,CAD,0.77548386
2023-02-20,CHF,1.08287449
2023-02-20,EUR,1.09194873
2023-02-20,GBP,1.17063622
2023-02-20,INR,0.01234144
2023-02-20,JPY,0.00769052
2023-02-20,MXN,0.05543848
2023-02-20,NOK,0.09644145
2023-02-20,SEK,0.09474743
2023-02-20,SGD,0.74249619
2023-02-20,TVR,0.00042359
2023-02-20,USD,1.00000000
2023-02-20,ZAR,0.05067971
2023-02-21,AUD,0.67020882
2023-02-21,BRL,0.19597812
2023-02-21,CAD,0.77703483
2023-02-21,CHF,1.08309106
2023-02-21,EUR,1.09140276
2023-02-21,GBP,1.17215805
2023-02-21,INR,0.01235625
2023-02-21,JPY,0.00769513
2023-02-21,MXN,0.05549946
2023-02-21,NOK,0.09655718
2023-02-21,SEK,0.09470006
2023-02-21,SGD,0.74182794
2023-02-21,TVR,0.00042321
2023-02-21,USD,1.00000000
2023-02-21,ZAR,0.05067464
2023-02-22,AUD,0.67027584
2023-02-22,BRL,0.19605651
2023-02-22,CAD,0.77796727
2023-02-22,CHF,1.08244121
2023-02-22,EUR,1.09205760
2023-02-22,GBP,1.17004817
2023-02-22,INR,0.01238467
2023-02-22,JPY,0.00770052
2023-02-22,MXN,0.05536626
2023-02-22,NOK,0.09633510
2023-02-22,SEK,0.09452960
2023-02-22,SGD,0.74012174
2023-02-22,TVR,0.00042338
2023-02-22,USD,1.00000000
2023-02-22,ZAR,0.05071011
2023-02-23,AUD,0.67054395
2023-02-23,BRL,0.19572321
2023-02-23,CAD,0.77656693
2023-02-23,CHF,1.08503907
2023-02-23,EUR,1.09074713
2023-02-23,GBP,1.16841010
2023-02-23,INR,0.01237229
2023-02-23,JPY,0.00771669
2023-02-23,MXN,0.05531643
2023-02-23,NOK,0.09645070
2023-02-23,SEK,0.09429328
2023-02-23,SGD,0.73945563
2023-02-23,TVR,0.00042402
2023-02-23,USD,1.00000000
2023-02-23,ZAR,0.05059348
2023-02-24,AUD,0.67208620
2023-02-24,BRL,0.19593851
2023-02-24,CAD,0.77571271
2023-02-24,CHF,1.08254348
2023-02-24,EUR,1.08878379
2023-02-24,GBP,1.16642380
2023-02-24,INR,0.01235126
2023-02-24,JPY,0.00770126
2023-02-24,MXN,0.05521686
2023-02-24,NOK,0.09664360
2023-02-24,SEK,0.09449130
2023-02-24,SGD,0.73849434
2023-02-24,TVR,0.00042296
2023-02-24,USD,1.00000000
2023-02-24,ZAR,0.05047206
2023-02-27,AUD,0.67349758
2023-02-27,BRL,0.19556623
2023-02-27,CAD,0.77571271
2023-02-27,CHF,1.08319301
2023-02-27,EUR,1.09139687
2023-02-27,GBP,1.16677373
2023-02-27,INR,0.01234508
2023-02-27,JPY,0.00769895
2023-02-27,MXN,0.05507882
2023-02-27,NOK,0.09651796
2023-02-27,SEK,0.09462359
2023-02-27,SGD,0.74011903
2023-02-27,TVR,0.00042216
2023-02-27,USD,1.00000000
2023-02-27,ZAR,0.05050739
2023-02-28,AUD,0.67208324
2023-02-28,BRL,0.19574224
2023-02-28,CAD,0.77710899
2023-02-28,CHF,1.08286805
2023-02-28,EUR,1.09052375
2023-02-28,GBP,1.16759047
2023-02-28,INR,0.01233273
2023-02-28,JPY,0.00768817
2023-02-28,MXN,0.05512839
2023-02-28,NOK,0.09668204
2023-02-28,SEK,0.09478445
2023-02-28,SGD,0.73834274
2023-02-28,TVR,0.00042203
2023-02-28,USD,1.00000000
2023-02-28,ZAR,0.05038617
2023-03-01,AUD,0.67127674
2023-03-01,BRL,0.19531161
2023-03-01,CAD,0.77625417
2023-03-01,CHF,1.08308462
2023-03-01,EUR,1.08976038
2023-03-01,GBP,1.16560557
2023-03-01,INR,0.01230560
2023-03-01,JPY,0.00768663
2023-03-01,MXN,0.05513390
2023-03-01,NOK,0.09645000
2023-03-01,SEK,0.09495506
2023-03-01,SGD,0.73915492
2023-03-01,TVR,0.00042119
2023-03-01,USD,1.00000000
2023-03-01,ZAR,0.05034082
2023-03-02,AUD,0.67228366
2023-03-02,BRL,0.19507724
2023-03-02,CAD,0.77609892
2023-03-02,CHF,1.08059353
2023-03-02,EUR,1.09095912
2023-03-02,GBP,1.16385716
2023-03-02,INR,0.01232898
2023-03-02,JPY,0.00767203
2023-03-02,MXN,0.05510633
2023-03-02,NOK,0.09660432
2023-03-02,SEK,0.09510699
2023-03-02,SGD,0.73826793
2023-03-02,TVR,0.00042207
2023-03-02,USD,1.00000000
2023-03-02,ZAR,0.05037606
2023-03-03,AUD,0.67255257
2023-03-03,BRL,0.19503822
2023-03-03,CAD,0.77477955
2023-03-03,CHF,1.07832428
2023-03-03,EUR,1.09183189
2023-03-03,GBP,1.16537017
2023-03-03,INR,0.01233638
2023-03-03,JPY,0.00765362
2023-03-03,MXN,0.05506776
2023-03-03,NOK,0.09674923
2023-03-03,SEK,0.09497384
2023-03-03,SGD,0.73804645
2023-03-03,TVR,0.00042177
2023-03-03,USD,1.00000000
2023-03-03,ZAR,0.05039621
2023-03-06,AUD,0.67403219
2023-03-06,BRL,0.19521375
2023-03-06,CAD,0.77586424
2023-03-06,CHF,1.08004960
2023-03-06,EUR,1.09357882
2023-03-06,GBP,1.16478748
2023-03-06,INR,0.01232528
2023-03-06,JPY,0.00763602
2023-03-06,MXN,0.05500719
2023-03-06,NOK,0.09690403
2023-03-06,SEK,0.09476490
2023-03-06,SGD,0.73893211
2023-03-06,TVR,0.00042257
2023-03-06,USD,1.00000000
2023-03-06,ZAR,0.05044157
2023-03-07,AUD,0.67275153
2023-03-07,BRL,0.19548705
2023-03-07,CAD,0.77439010
2023-03-07,CHF,1.08274972
2023-03-07,EUR,1.09357882
2023-03-07,GBP,1.16746649
2023-03-07,INR,0.01232651
2023-03-07,JPY,0.00762380
2023-03-07,MXN,0.05514471
2023-03-07,NOK,0.09702031
2023-03-07,SEK,0.09485966
2023-03-07,SGD,0.73967104
2023-03-07,TVR,0.00042185
2023-03-07,USD,1.00000000
2023-03-07,ZAR,0.05049706
2023-03-08,AUD,0.67288608
2023-03-08,BRL,0.19552615
2023-03-08,CAD,0.77609376
2023-03-08,CHF,1.08242490
2023-03-08,EUR,1.09161038
2023-03-08,GBP,1.16711625
2023-03-08,INR,0.01232651
2023-03-08,JPY,0.00760855
2023-03-08,MXN,0.05500685
2023-03-08,NOK,0.09724346
2023-03-08,SEK,0.09509681
2023-03-08,SGD,0.73833963
2023-03-08,TVR,0.00042252
2023-03-08,USD,1.00000000
2023-03-08,ZAR,0.05054756
2023-03-09,AUD,0.67201133
2023-03-09,BRL,0.19542839
2023-03-09,CAD,0.77663703
2023-03-09,CHF,1.08015181
2023-03-09,EUR,1.09401192
2023-03-09,GBP,1.16816665
2023-03-09,INR,0.01230679
2023-03-09,JPY,0.00760094
2023-03-09,MXN,0.05497385
2023-03-09,NOK,0.09700035
2023-03-09,SEK,0.09525847
2023-03-09,SGD,0.73870880
2023-03-09,TVR,0.00042184
2023-03-09,USD,1.00000000
2023-03-09,ZAR,0.05060822
2023-03-10,AUD,0.67180973
2023-03-10,BRL,0.19581925
2023-03-10,CAD,0.77523908
2023-03-10,CHF,1.08079990
2023-03-10,EUR,1.09609054
2023-03-10,GBP,1.16594713
2023-03-10,INR,0.01233510
2023-03-10,JPY,0.00761538
2023-03-10,MXN,0.05494087
2023-03-10,NOK,0.09689365
2023-03-10,SEK,0.09530610
2023-03-10,SGD,0.74011235
2023-03-10,TVR,0.00042273
2023-03-10,USD,1.00000000
2023-03-10,ZAR,0.05050194
2023-03-13,AUD,0.67194409
2023-03-13,BRL,0.19556468
2023-03-13,CAD,0.77609184
2023-03-13,CHF,1.08025950
2023-03-13,EUR,1.09729624
2023-03-13,GBP,1.16641351
2023-03-13,INR,0.01231783
2023-03-13,JPY,0.00760091
2023-03-13,MXN,0.05483648
2023-03-13,NOK,0.09669017
2023-03-13,SEK,0.09529657
2023-03-13,SGD,0.74003834
2023-03-13,TVR,0.00042167
2023-03-13,USD,1.00000000
2023-03-13,ZAR,0.05061304
2023-03-14,AUD,0.67033142
2023-03-14,BRL,0.19566246
2023-03-14,CAD,0.77779924
2023-03-14,CHF,1.08296015
2023-03-14,EUR,1.09817408
2023-03-14,GBP,1.16384740
2023-03-14,INR,0.01230305
2023-03-14,JPY,0.00758419
2023-03-14,MXN,0.05477068
2023-03-14,NOK,0.09660315
2023-03-14,SEK,0.09515363
2023-03-14,SGD,0.73929830
2023-03-14,TVR,0.00042251
2023-03-14,USD,1.00000000
2023-03-14,ZAR,0.05061304
2023-03-15,AUD,0.67140395
2023-03-15,BRL,0.19597552
